debate_id,speaker,text
20200929_trump_biden,TRUMP,This is not going to end well.
20200929_trump_biden,BIDEN,There is no evidence of that. . .
20200929_trump_biden,TRUMP,This is not going to end well.
20200929_trump_biden,WALLACE,"Okay. Vice President Biden, in fact, go ahead, sir-"
20200929_trump_biden,BIDEN,"Five states have had mail-in ballots for the last decade or more. Five, including two Republican states. And you don't have to solicit the ballot. It's sent to you. It's sent to your home. What we're saying is, they're saying is that it has to be a postmark by the time, by election day. If it doesn't get in until the seventh, eighth, ninth, it still should be counted. He's just afraid of counting the votes because. . . ."
20200929_trump_biden,TRUMP,You're wrong. You're wrong. I love counting the votes. . .
20200929_trump_biden,BIDEN,. . . he knows what the outcome will be.
20200929_trump_biden,WALLACE,"I want to continue with you on this, Vice President Biden. . ."
20200929_trump_biden,TRUMP,"Chris, he's so wrong when he makes a statement like that-"
20200929_trump_biden,WALLACE,"No. Excuse me. Vice President Biden, the biggest problem, in fact, over the years with mail-in voting has not been fraud, historically. It has been that sizable numbers, sometimes hundreds of thousands of ballots are thrown out because they have not been properly filled out, or there is some other irregularity,. . ."
20200929_trump_biden,TRUMP,That could be fraud.
20200929_trump_biden,WALLACE,". . .or they missed the deadline. So the question I have is, are you concerned that the Supreme Court with a Justice Barrett will settle any dispute?"
20200929_trump_biden,BIDEN,"I am concerned that any court would settle this, because here's the deal. When you file—when you get a ballot and you fill it out, you're supposed to have an affidavit. If you didn't know, you have someone say that, this is me. You should be able to, if in fact you can verify that's you when, before the ballot is thrown out, that's sufficient to be able to count the ballot because someone made a mistake and not dotting the correct i. Who they voted for, testify, say who they voted for, say it's you. That is totally legitimate."
20200929_trump_biden,WALLACE,All right.
20200929_trump_biden,TRUMP,"Excuse me, Chris, when you have eighty million ballots. . ."
20200929_trump_biden,WALLACE,No. No. No. I have a final [crosstalk].
20200929_trump_biden,TRUMP,. . . sent in and swamping the system. . .
20200929_trump_biden,WALLACE,"Gentlemen, I have a final question . . ."
20200929_trump_biden,TRUMP,"You know it can't be done. You know it can't, and already, there's been fraud deception and . . . ."
20200929_trump_biden,BIDEN,Mail service delivers 185 million pieces of mail a day. . .
20200929_trump_biden,TRUMP,. . . Eighty million ballots.
20200929_trump_biden,WALLACE,"We can keep talking. In eight states, election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day. That means that it's likely, because there's going to be a huge increase in mail-in balloting, that we are not going to know on election night who the winner is, that it could be days. It could be weeks. . ."
20200929_trump_biden,TRUMP,Could be months.
20200929_trump_biden,WALLACE,". . . until we find out who the new president is. So, I--first for you, sir. Finally, for the Vice-President, and I hope neither of you will interrupt the other. Will you urge your supporters to stay calm during this extended period, not to engage in any civil unrest? And will you pledge tonight that you will not declare victory until the election has been independently certified? President Trump, you go first."
20200929_trump_biden,TRUMP,"I'm urging my supporters to go in to the polls and watch very carefully, because that's what has to happen. I am urging them to do it. As you know, today there was a big problem. In Philadelphia, they went in to watch. They're called poll watchers, a very safe, very nice thing. They were thrown out. They weren't allowed to watch. You know why? Because bad things happen in Philadelphia. Bad things. And I am urging, I am urging my people. I hope it's going to be a fair election. If it's a fair election. . ."
20200929_trump_biden,WALLACE,You're urging them what?
20200929_trump_biden,TRUMP,". . . I am 100% on board. But if I see tens of thousands of ballots being manipulated, I can't go along with that. And I'll tell you what. . ."
20200929_trump_biden,WALLACE,"What does that mean, not go along. . ."
20200929_trump_biden,TRUMP,. .. from a common sense. . .
20200929_trump_biden,WALLACE,. . .does that mean you're going to tell your people . . .
20200929_trump_biden,TRUMP,I'll tell you what it means. . .
20200929_trump_biden,WALLACE,... to take to the streets?
20200929_trump_biden,TRUMP,It means you have a fraudulent election. You're sending out 80 million ballots. . .
20200929_trump_biden,WALLACE,And what would you do about that?
20200929_trump_biden,TRUMP,"They're not equipped. These people aren't equipped to handle it, number one. Number two, they cheat. They cheat. Hey, they found ballots in a wastepaper basket three days ago, and they all had the name military ballots. There were military. They all had the name Trump on them."
20200929_trump_biden,WALLACE,Vice President Biden-
20200929_trump_biden,TRUMP,You think that's good?
20200929_trump_biden,WALLACE,"Vice President Biden, final question for you. Will you urge your supporters to stay calm while the vote is counted? And will you pledge not to declare victory until the election is independently certified?"
20200929_trump_biden,BIDEN,"Yes. And here's the deal. We count the ballots, as you pointed out. Some of these ballots in some states can't even be opened until election day. And if there's thousands of ballots, it's going to take time to do it. And by the way, our military--they've been voting by ballots for since the end of the Civil War, in effect. And that's, and that's what's going to happen. Why was it not, why is it for them, somehow not fraudulent. It's the same process. It's honest. No one has established at all that there is fraud related to mail-in ballots, that the, somehow it's a fraudulent process."
20200929_trump_biden,TRUMP,It's already been established. Take a look at Carolyn Maloney's race. . .
20200929_trump_biden,WALLACE,I asked you. You had an opportunity to respond [crosstalk].
20200929_trump_biden,TRUMP,Look at Carolyn Maloney's race. They have no idea what happened. . .
20200929_trump_biden,WALLACE,"Go ahead. Vice President Biden, go ahead."
20200929_trump_biden,BIDEN,"He has no idea what he's talking about. Here's the deal. The fact is, I will accept it, and he will too. You know why? Because once the winner is declared after all the ballots are counted, all the votes are counted, that'll be the end of it. That'll be the end of it. And if it's me, in fact, fine. If it's not me, I'll support the outcome. And I'll be a president, not just for the Democrats. I'll be a president for Democrats and Republicans. And this guy if in fact. . ."
20200929_trump_biden,TRUMP,I want to see an honest ballot count. . .
20200929_trump_biden,WALLACE,"Gentlemen, just say that's the end of it [crosstalk]. This is the end of this debate-"
20200929_trump_biden,TRUMP,I want to see an honest ballot count.
20200929_trump_biden,WALLACE,We're going to leave it there. . .
20200929_trump_biden,TRUMP,And I think he does too. . .
20200929_trump_biden,WALLACE,"... to be continued in more debates as we go on. President Trump, Vice President Biden, it's been an interesting hour and a half. I want to thank you both for participating in the first of three debates that you have agreed to engage in. We want to thank Case Western Reserve University and the Cleveland Clinic for hosting this event. The next debate, sponsored by the Commission on Presidential Debates, will be one week from tomorrow, October 7th, at the University of Utah in Salt Lake City. The two Vice-Presidential nominees, Vice President Mike Pence and Senator Kamala Harris will debate at 9:00 PM Eastern that night. We hope you watch. Until then, thank you, and good night."
20201022_trump_biden,WELKER,"A very good evening to both of you. This debate will cover six major topics. At the beginning of each section, each candidate will have two minutes, uninterrupted, to answer my first question. The debate commission will then turn on their microphone only when it is their turn to answer, and the commission will turn it off exactly when the two minutes have expired. After that, both microphones will remain on, but on behalf of the voters, I'm going to ask you to please speak one at a time. The goal is for you to hear each other and for the American people to hear every word of what you both have to say. And so with that, if you're ready, let's start. And we will begin with the fight against the coronavirus. President Trump, the first question is for you. The country is heading into a dangerous new phase. More than 40,000 Americans are in the hospital tonight with COVID, including record numbers here in Tennessee. And since the two of you last shared a stage, 16,000 Americans have died from COVID. So please be specific: how would you leave the country during this next stage of the coronavirus crisis? Two minutes, uninterrupted."
20201022_trump_biden,TRUMP,"So, as you know, more 2.2 million people, modeled out, were expected to die. We closed up the greatest economy in the world in order to fight this horrible disease that came from China. It's a worldwide pandemic. It's all over the world. You see the spikes in Europe and many other places right now. If you notice, the mortality rate is down, 85%. The excess mortality rate is way down, and much lower than almost any other country. And we're fighting it and we're fighting it hard. There is a spike. There was a spike in Florida, and it's now gone. There was a very big spike in Texas, it's now gone. There was a very big spike in Arizona, it's now gone. And there were some spikes and surges in other places. They will soon be gone. We have a vaccine that's coming, it's ready. It's going to be announced within weeks, and it's going to be delivered. We have Operation Warp Speed, which is the military, is going to distribute the vaccine. I can tell you from personal experience that I was in the hospital, I had it. And I got better and I will tell you that I had something that they gave me — a therapeutic, I guess they would call it. Some people could say it was a cure. But I was in for a short period of time and I got better very fast or I wouldn't be here tonight. And now they say I'm immune. Whether it's four months or a lifetime, nobody's been able to say that, but I'm immune. More and more people are getting better. We have a problem that's a worldwide problem. This is a worldwide problem, but I've been congratulated by the heads of many countries on what we've been able to do with the — if you take a look at what we've done in terms of goggles and masks and gowns and everything else, and in particular, ventilators. We're now making ventilators. All over the world, thousands and thousands a month, distributing them all over the world, it will go away and as I say, we're rounding the turn, we're rounding the corner, it's going away."
20201022_trump_biden,WELKER,"OK, former Vice President Biden, to you, how would you lead the country out of this crisis? You have two minutes uninterrupted."
20201022_trump_biden,BIDEN,"220,000 Americans dead. If you hear nothing else I say tonight, hear this. Anyone who's responsible for not taking control — in fact, not saying, I take no responsibility, initially — anyone who is responsible for that many deaths should not remain as President of the United States of America. We're in a situation where there are thousands of deaths a day, a thousand deaths a day. And there are over 70,000 new cases per day. Compared to what's going on in Europe, as the New England Medical Journal said, they're starting from a very low rate. We're starting from a very high rate. The expectation is we'll have another 200,000 Americans dead by the time, between now and the end of the year. If we just wore these masks — the President's own advisors told them — we could save 100,000 lives. And we're in a circumstance where the President, thus far, still has no plan. No comprehensive plan. What I would do is make sure we have everyone encouraged to wear a mask, all the time. I would make sure we move in the direction of rapid testing, investing in rapid testing. I would make sure that we set up national standards as to how to open up schools and open up businesses so they can be safe, and give them the wherewithal and financial resources to be able to do that. We're in a situation now where the New England Medical Journal — one of the serious, most serious journals in the whole world — said for the first time ever that this, the way this President has responded to this crisis has been absolutely tragic. And so folks, I will take care of this, I will end this, I will make sure we have a plan."
20201022_trump_biden,WELKER,"President Trump, I'd like to follow up with you and your comments. You talked about taking a therapeutic. I assume you're referencing Regeneron. You also said a vaccine will be coming within weeks. Is that a guarantee?"
20201022_trump_biden,TRUMP,"It is not a guarantee but it will be by the end of the year, but I think it has a good chance. One or two companies, I think, within a matter of weeks, and it will be distributed very quickly."
20201022_trump_biden,WELKER,Can you tell us what companies?
20201022_trump_biden,TRUMP,"Johnson and Johnson is doing very well. Moderna is doing very well. Pfizer is doing very well, and we have numerous others. And then we also have others that we're working on very closely with other countries, in particular Europe."
20201022_trump_biden,WELKER,"Let me follow up with you, and because this is new information — You have said a vaccine is coming soon, within weeks now. Your own officials say it could take well into 2021 at the earliest for enough Americans to get vaccinated, and even then they say the country will be wearing masks and distancing into 2022. Is your timeline realistic?"
20201022_trump_biden,TRUMP,"No, I think my timeline is going to be more accurate. I don't know that they're counting on the military the way I do, but we have our generals lined up, one in particular, that's the head of logistics. And this is a very easy distribution for him. He's ready to go as soon as we have the vaccine, and we expect to have 100 million vials as soon as we have the vaccine, he's ready to go."
20201022_trump_biden,WELKER,"Vice President Biden, your reaction? Just 40% of Americans say they would definitely agree to take a coronavirus vaccine if it was approved by the government. What steps would you take to give Americans confidence in a vaccine if it were approved?"
20201022_trump_biden,BIDEN,"Make sure it's totally transparent. Have the scientific world see, know, look at it, go through all the processes. And by the way, this is the same fellow who told you this is going to end by Easter last time. This the same fellow who told you that, don't worry, we're going to end this by the summer. We're about to go into a dark winter, a dark winter, and he has no clear plan and there's no prospect that there's going to be a vaccine available for the majority of the American people before the middle of next year."
20201022_trump_biden,WELKER,"President Trump, your reaction? He says you have no plan."
20201022_trump_biden,TRUMP,"I don't think it's going to be a dark winter at all. We're opening up our country. We've learned and studied and understand the disease, which we didn't know at the beginning. When I closed and banned China from coming in heavily infected, and then ultimately Europe, but China was in January — months later he was saying I was xenophobic, I did it too soon. Now he's saying, 'Oh, I should have, I should have, you know, moved quicker.' But he didn't move quicker; he was months behind me, many months behind me. And frankly, he ran the H1N1 swine flu, and it was a total disaster. Far less lethal. But it was a total disaster. Had that had this kind of numbers, 700,000 people would be dead right now, but it was a far less lethal disease. Look, his own person who ran that for him who, as you know was his chief of staff, said 'It was catastrophic, it was horrible, we didn't know what we were doing.' Now he comes up and he tells us how to do this. Also everything that he said about the way — every single move that he said we should make — that's what we've done, we've done all of it, but he was way behind us."
20201022_trump_biden,WELKER,"Vice President Biden, your response?"
20201022_trump_biden,BIDEN,"My responses is, he is xenophobic but not because he shut down access from China. And he did it late, after 40 countries had already done that. In addition to that, what he did, he made sure that we had 44 people that were in there, in China, trying to get to Wuhan to determine what exactly the source was. What did the President say in January? He said no, he said, this is — he's being transparent, the president of China is being transparent. We owe him a debt of gratitude. We have to thank him. And then what happened was, we started talking about using the Defense Act, to make sure we go out and get whatever is needed out there to protect people. And again, I go back to this, he had nothing. He did virtually nothing. And then he gets out of the hospital, and he talks about we're, this is, 'Oh, don't worry. This is all going to be over soon.' Come on, there's not another serious scientist in the world who thinks it's going to be over soon."
20201022_trump_biden,WELKER,"President Trump, your reaction?"
20201022_trump_biden,TRUMP,"I did not say over soon. I say we're learning to live with it. We have no choice. We can't lock ourselves up in a basement like Joe does. He has the ability to lock himself up. I don't know, he's obviously made a lot of money, someplace, but he has this thing about living in a basement. People can't do that. By the way, I, as the president, couldn't do that. I'd love to put myself in the basement or in a beautiful room in the White House and go away for a year and a half until it disappears. I can't do that. And here's — every, every meeting I had — every meeting I had — and I meet a lot of families, including Gold Star families and military families, every meeting I had — and I had to meet them, I had to, it would be horrible to have canceled everything. I said, you know, this is dangerous. And you catch it. And you know, I caught it. I learned a lot. I learned a lot, great doctors, great hospitals. And now, I recovered. 99.9 of young people recover. 99% of people recover. We have to recover. We can't close up our nation, we have to open our school, and we can't close up our nation, or you're not going to have a nation."
20201022_trump_biden,WELKER,"And of course the CDC has said young people can get sick with COVID-19 and can pass it. Vice President Biden, I want to talk broadly about strategy, though."
20201022_trump_biden,BIDEN,Can I respond to that?
20201022_trump_biden,WELKER,"30 seconds please, and then I have a question."
20201022_trump_biden,BIDEN,"Number one. He says that we're, you know, we're learning to live with it. People are learning to die with it. You folks home will have an empty chair at the kitchen table this morning. That man or wife going to bed tonight and reaching over to try to touch their, out of habit, where their wife or husband was, is gone. Learning to live with it? Come on. We're dying with it, because he's never said — he said it's dangerous. When's the last time? Is it really dangerous, still? Are we dangerous? Tell the people, is it dangerous now? What should they do about the danger? And you say, I take no responsibility."
20201022_trump_biden,WELKER,Let me talk about —
20201022_trump_biden,TRUMP,Excuse me.
20201022_trump_biden,WELKER,Very quickly.
20201022_trump_biden,TRUMP,"I take full responsibility. It's not my fault that it came here. It's China's fault. You know what, it's not Joe's fault that it came here either. It's China's fault. They kept it from going into the rest of China, for the most part, but they didn't keep it from coming out to the world including Europe and ourselves."
20201022_trump_biden,WELKER,"Vice President Biden. as tracked is that when we knew was coming, when it hit."
20201022_trump_biden,BIDEN,"The fact is, when we knew it was coming, when it hit — What happened? What did the President say? He said don't worry, it's going to go away, it's going to be gone by Easter. Don't worry, the warm weather. Don't worry, maybe inject bleach — he said he was kidding when he said that, but a lot of people thought it was serious. A whole range of things the President said. And even today, he thinks we are in control. We're about to lose 200,000 more people"
20201022_trump_biden,WELKER,President Trump.
20201022_trump_biden,TRUMP,"Look, perhaps just to finish this, I was kidding on that but just to finish this. When I closed, he said, I shouldn't have closed. And that went on for months. What Nancy Pelosi said the same thing. She was dancing on the streets in Chinatown in San Francisco. But when I closed, he said, this is a terrible thing. You're xenophobic. I think he called me racist, even, and because I was closing it to China. Now he says I should have closed it earlier. It just Joe, it doesn't —"
20201022_trump_biden,BIDEN,I didn't say either of those things.
20201022_trump_biden,TRUMP,You certainly did.
20201022_trump_biden,BIDEN,I talked about his xenophobia in a different context. It wasn't about closing the border to Chinese coming to the United States.
20201022_trump_biden,WELKER,"All right, I want to talk about both of your different strategies to handling this."
20201022_trump_biden,TRUMP,He thought I shouldn't have closed the border. That's obvious.
20201022_trump_biden,WELKER,"Do you wanna respond to that quickly, vice president?"
20201022_trump_biden,BIDEN,No.
20201022_trump_biden,WELKER,"OK, let's talk about your different strategies toward dealing with this. Mr. Vice President, you suggested you would support new shutdowns if scientists recommended it. What do you say to Americans who are fearful that the cost of shutdowns, the impact on the economy, the higher rates of hunger depression, domestic and substance abuse, outweighs the risk of exposure to the virus?"
20201022_trump_biden,BIDEN,"What I would say is I'm going to shut down the virus, not the country. It's his ineptitude that caused the country to have to shut down in large part — why businesses have gone under, why schools are closed, why so many people have lost their living and why they're concerned. Those other concerns are real. That's why he should have been — instead of in a sand trap at his golf course — he should have been negotiating with Nancy Pelosi and the rest of the Democrats and Republicans about what to do about the acts they were passing for billions of dollars to make sure people had the capacity."
20201022_trump_biden,WELKER,You haven't ruled out more shutdowns
20201022_trump_biden,BIDEN,"Oh no, I'm not shutting down the nation but there are, look, they need standards. The standard is, if you have a reproduction rate in a community that's above a certain level, everybody says, slow up. More social distancing. Do not open bars and do not open gymnasiums. Do not open until you get this under control, under more control. But when you do open, give the people the capacity to be able to open and have the capacity to do it safely. For example schools — schools, they need a lot of money to open. They need to deal with ventilation systems, they need to deal with smaller classes, more teacher, more pods, and he's refused to support that money, or at least up to now"
20201022_trump_biden,WELKER,Let's talk about schools. President Trump —
20201022_trump_biden,TRUMP,"Well, I think we have to respond, if I might."
20201022_trump_biden,WELKER,"Please, and then I have a follow up."
20201022_trump_biden,TRUMP,"Thank you, and I appreciate that. Look, all he does is talk about shutdowns but forget about him. His democrat governors — Cuomo in New York, you look at what's going on in California, you look at Pennsylvania, North Carolina, Democrats, Democrats all — they are shut down so tight, and they're dying. They're dying. And he supports all these people. All he talks about is shutdowns No, we're not going to shut down, and we have to open our schools. And it's like, as an example, I have a young son. He also tested positive. By the time I spoke to the doctor, the second time, he was fine, it just went away. Young people, I guess it's their immune system."
20201022_trump_biden,WELKER,"Let me follow up, President Trump. You've demanded schools open in person and insisted they can do it safely. But just yesterday, Boston became the latest city to move its public school system entirely online after a coronavirus spike. What is your message to parents who worry that sending their children to school will endanger not only their kids, but also their teachers and families?"
20201022_trump_biden,TRUMP,"I want to open the schools. The transmittal rate to the teachers is very small, but I want to open the schools. We have to open our country. We're not going to have a country. You can't do this, we can't keep this country closed. It is a massive country with a massive economy. People are losing their jobs, they're committing suicide. There's depression, alcohol, drugs at a level that nobody's ever seen before. There's abuse, tremendous abuse. We have to open our country. You know I've said it often — the cure cannot be worse than the problem itself, and that's what's happening, and he wants to close down. He'll close down the country if one person in our, in our massive bureaucracy says we should close it down."
20201022_trump_biden,WELKER,"Vice President Biden, your —"
20201022_trump_biden,BIDEN,"Simply not true. We're gonna be able to walk and chew gum at the same time. We ought to be able to safely open, but we need resources to open. You need to be able to, for example, if you're gonna open a business, have social distancing within the business. You need to have, if you have a restaurant, you need to have plexiglass dividers so people cannot infect one another. You need to be in a position where you can take testing rapidly and know whether a person is, in fact, infected. You need to be able to trace. You need to be able to provide all the resources that are needed to do this and that is not inconsistent with saying that we're going to make sure that we open safely. And by the way, all you teachers out there — not that many of you are going to die, so don't worry about it. Don't worry about it. Come on."
20201022_trump_biden,WELKER,"President Trump, let me follow up with you quickly."
20201022_trump_biden,TRUMP,"I will say this, if you go and look at what's happened to New York, ut's a ghost town. It's a ghost town. And when you talk about plexiglas — these are restaurants that are dying. These are businesses with no money. Putting the plexiglas is unbelievably expensive, and it's not the answer. I mean, you're going to sit there in a cubicle wrapped around with plastic? These are businesses that are dying, Joe, you can't do that to people, which again, take a look at New York and what's happened to my wonderful city. For so many years, I loved it. It was vibrant. It's dying. Everyone's leaving New York."
20201022_trump_biden,WELKER,Vice President.
20201022_trump_biden,BIDEN,"Take a look what New York has done in terms of turning the curve down, in terms of the number of people dying. And I don't look at this in terms of what he does, blue states and red states. They're all the United States. And look at the states that are having such a spike in the coronavirus. They're the red states. They are the states in the Midwest, they are the states in the upper Midwest, that's where the spike is occurring significantly, but they're all Americans. They're all Americans and what we have to do is say, wear these masks, number one, make sure we get the help that the businesses need. The money's already been passed to do that. It's been out there since the beginning of this summer and nothing's happened."
20201022_trump_biden,TRUMP,"New York has lost more than 40,000 people. 11,000 people in nursing."
20201022_trump_biden,WELKER,"President Trump, what about —"
20201022_trump_biden,TRUMP,"When you say spike, take a look at what's happening in Pennsylvania, where they've had it closed. Take a look at what's happening with your friend in Michigan, where her husband's the only one allowed to do anything. It's been like a prison. Now it was just ruled unconstitutional. Take a look at North Carolina. They're having spikes and they've been closed, and they're getting killed financially. We can't let that happen, Joe, you can't let that happen. We have to open up and we understand that disease, we have to protect our seniors, we have to protect our elderly, we have to protect, especially, our seniors with heart problems and diabetes problems, and we will protect them. We have the best testing in the world by far. That's why we have so many cases."
20201022_trump_biden,WELKER,"Let me follow up with you before we move on to our next section. President Trump, this week you called Dr. Anthony Fauci, the nation's best known infectious disease expert, ""a disaster."" You described him and other medical experts as ""idiots."" If you're not listening to them, who are you listening to?"
20201022_trump_biden,TRUMP,"I'm listening to all of them, including Anthony. I get along very well with Anthony. But he did say, 'don't wear masks.' He did say, as you know, 'this is not going to be a problem.' I think he's a Democrat, but that's okay. He said, 'this is not going to be a problem. We are not going to have a problem at all.' When Joe says that, I said — Anthony Fauci said and others and many others. And I'm not knocking him. Nobody knew. Look, nobody knew what this thing was, nobody knew where it was coming from, what it was. We've learned a lot, but Anthony said, 'don't wear masks.' Now he wants to wear masks. Anthony also said, if you look back, exact words, here's his exact words: 'This is no problem, this is going to go away soon.' So he's allowed to make mistakes, he happens to be a good person."
20201022_trump_biden,WELKER,"Vice President Biden, your response, quickly and then we're going to move on to the next section."
20201022_trump_biden,BIDEN,"My response is think about what the President knew in January and didn't tell the American people. He was told this was a serious virus that spread in the air, and it was much worse than — much worse — than the flu. He went on record and said to one of your colleagues, recorded, that in fact he knew how dangerous it was but he didn't want to tell us, didn't want to tell us because he didn't want us to panic. He didn't want us — Americans don't panic. He panicked. Well, guess what, in the meantime, we find out in the New York Times the other day that in fact, his folks went to Wall Street and said, 'this is a really dangerous thing,' and a memo out of that meeting — not from his administration, but from some of the brokers — had said, 'sell short, because we gotta get moving. It's a dangerous problem.'"
20201022_trump_biden,TRUMP,Well this is —
20201022_trump_biden,WELKER,I'm going to give you 30 seconds to respond and then we're gonna move on.
20201022_trump_biden,TRUMP,"I don't know if somebody went to Wall Street. You're the one that takes all the money from Wall Street. I don't take it. You have raised a lot of money, tremendous amounts of money. And every time you raise money, deals are made. I could raise so much more money. As president and as somebody that knows most of those people, I could call the heads of Wall Street, the heads of every company in America, I would blow away every record. But I don't want to do that because it puts me in a bad position. And then you bring up Wall Street? You shouldn't be bringing up Wall Street. Because you're the one that takes the money from Wall Street, not me. I could blow away your records like you wouldn't believe. We don't need money. We have plenty of money. In fact, we beat Hillary Clinton with a tiny fraction of the money that she was able to get. Don't tell me about wall street."
20201022_trump_biden,WELKER,"All right, gentlemen, we're gonna move on."
20201022_trump_biden,BIDEN,"Average contribution, $43."
20201022_trump_biden,WELKER,"All right, we're gonna move on to our next section which is national security. And I do want to start with the security of our elections and some breaking news from overnight. Just last night, top intelligence officials confirmed again that both Russia and Iran are working to influence this election. Both countries have obtained U.S. voter registration information, these officials say, and Iran sent intimidating messages to Florida voters. This question goes to you, Mr. Vice President, what would you do to put an end to this threat? You have two minutes, uninterrupted."
20201022_trump_biden,BIDEN,"I made it clear. And I asked everyone else to take the pledge. I made it clear that any country, no matter who it is, that interferes in American elections will pay a price. They will pay the price. It has been overwhelmingly clear in this election — I won't even get into the last one — this election, that Russia has been involved. China has been involved to some degree, and now we learned that, that Iran is involved. They will pay a price if I'm elected. Interfering with American sovereignty. That's what's going on right now. They're interfering with American sovereignty. And to the best of my knowledge, I don't think the President said anything to Putin about it. I don't think he's talking a lot. I don't think he said a word. I don't know why he hasn't said a word to Putin about it. And I don't know what he has recently said, if anything, to the Iranians. My guess is he'd probably be more outspoken with regard to the Iranians. But the point is this, folks. We are in a situation where we have foreign countries trying to interfere in the outcome of our election. His own national security advisor told him that what is happening with his buddy — well, I won't, I shouldn't — I will — his buddy Rudy Giuliani. He's being used as a Russian pawn. He's being fed information that is Russian, that is not true. And then what happens? Nothing happens. And then you find out that everything is going on here about Russia is wanting to make sure that I do not get elected the next President of the United States because they know I know them, and they know me. I don't understand why this President is unwilling to take on Putin when he's actually paying bounties to kill American soldiers in Afghanistan, when he's engaged in activities that are trying to destabilize all of NATO. I don't know why he doesn't do it but it's worth asking the question. Why isn't that being done? Any country that interferes with us will, in fact, pay a price because they're affecting our sovereignty."
20201022_trump_biden,WELKER,"President Trump, same question to you. Let me, let me ask the question. You're gonna have two minutes to respond for two elections in a row now there has been substantial interference from foreign adversaries. What would you do in your next term to put an end to this? Two minutes, uninterrupted."
20201022_trump_biden,TRUMP,"Well, let me respond to the first part, as Joe answered. Joe got three and a half million dollars from Russia. And it came through Putin, because he was very friendly with the former mayor of Moscow and it was the mayor of Moscow's wife. He got three and a half million dollars. Your family got three and a half million dollars and you know someday, you're gonna have to explain — why did you get three and a half? I never got any money from Russia. I don't get money from Russia. Now, about your thing last night, I knew all about that, and through John — who is John Radcliffe, who is a fantastic DNI — he said, the one thing that's common to both of them, they both want you to lose. Because there has been nobody tougher to Russia. Between the sanctions, nobody tougher than me on Russia. Between the sanctions between all of what I've done with NATO. You know, I've got the NATO countries to put up an extra 130 billion, going to $420 billion a year, that's to guard against Russia. I sold — while he was selling pillows and sheets — I sold tank busters to Ukraine. There has been nobody tougher on Russia than Donald Trump. And I'll tell you, they were so bad. They took over the, the submarine port. You remember that very well during your term, during you and Barack Obama. They took over a big part of what should have been Ukraine. You handed it to them. But you were getting a lot of money from Russia. They were paying you a lot of money and they probably still are, but now, with what came out today, it's even worse. All of the emails, the emails are horrible. The emails of the kind of money that you were raking in, you and your family. And Joe, you were vice president when some of this was happening. And it should have never happened. And I think you owe an explanation to the American people. Why is it, somebody just had a news conference a little while ago, who was essentially supposed to work with you and your family, but what he said was damning. And regardless of me, I think you have to clean it up and talk to the American people. Maybe you can do it right now."
20201022_trump_biden,WELKER,"Vice President Biden, you may respond to follow up on the election security."
20201022_trump_biden,BIDEN,"I have not taken a penny from any foreign source ever in my life. We learn that this President paid 50 times the tax in China, as a secret bank account with China, does business in China, and in fact, is talking about me taking money? I have not taken a single penny from any country whatsoever, ever, number one. Number two, this is a president — I have released all of my tax returns. 22 years. Go look at them. 22 years of my tax return. You have not released a single solitary year of your tax return. What are you hiding? Why are you unwilling? The foreign countries are paying you a lot. Russia is paying you a lot. China is paying a lot. And your hotels and all your businesses all around the country, all around the world. And China's building a new road to a new gas… a golf course you have overseas. So what's going on here? Why don't you release your tax return or stop talking about corruption?"
20201022_trump_biden,WELKER,"President Trump, your response."
20201022_trump_biden,TRUMP,"First of all, I called my accounts — under audit. I'm going to release them as soon as we can. I want to do it, and it will show how successful, how great this company is. But much more importantly than that, people were saying $750. I asked them a week ago, I said, what did I pay? They said, sir, you pre-paid tens of millions of dollars. I prepaid my tax. Tens. Over the last number of years. Tens of millions of dollars, I prepaid, because at some point, they think, it's an estimate. They think I may have to pay tax. So, I already prepaid it. Nobody told me that."
20201022_trump_biden,WELKER,Did your accountant tell you —
20201022_trump_biden,TRUMP,"Excuse me. And it wasn't written whenever they write this. They keep talking about $750, which I think is a filing fee. But let me just tell you, I prepaid millions and millions of dollars in taxes, number one. Number two, I don't make money from China, you do. I don't make money from Ukraine, you do. I don't make money from Russia. You made three and a half million dollars, Joe, and your son gave you. They even have a statement that we have to give 10% to the big man. You're the big man, I think. I don't know, maybe you're not. But you're the big man, I think. You son said that we have to give 10% to the big man. Joe, what's that all about? It's terrible."
20201022_trump_biden,WELKER,"All right, gentlemen, I want to ask you both some questions about all of this. I'm gonna let you both respond, very quickly. You just said you spoke to your accountant about potentially releasing your taxes. Did he tell you when you can release them? Do you have a deadline for when you're going to release them to the American people?"
20201022_trump_biden,TRUMP,"I get treated worse than the Tea Party got treated. A lot of people in there, deep down in the IRS, they treat me horribly. We made a deal, it was all settled, until I decided to run for president. I get treated very badly by the IRS, very unfairly, but we had a deal all done. As soon as we're completed with the deal, I want to release it. But I have paid millions and millions of dollars. And it's worse than paying. I paid in advance. It's called prepaying your taxes. I paid."
20201022_trump_biden,WELKER,I want to ask you both about questions regarding your potential foreign entanglements and questions that have been raised to give you both a chance to talk about this more broadly.
20201022_trump_biden,BIDEN,At some point I want to respond.
20201022_trump_biden,WELKER,"Respond very quickly, and then I'll get to my question."
